epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
50,0.5269,0.5344,0.7289574197199038,0.7284,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
51,0.5268,0.5343,0.7296647333427642,0.729,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
52,0.5265,0.5344,0.7283915688216155,0.7275,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
53,0.5262,0.5337,0.729240345169048,0.7289,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
54,0.5261,0.5335,0.7303720469656245,0.7299,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
55,0.526,0.5334,0.7300891215164804,0.7294,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
56,0.5257,0.5334,0.7298061960673362,0.729,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
57,0.5256,0.533,0.7306549724147687,0.7301,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
58,0.5254,0.5327,0.7313622860376291,0.7309,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
59,0.5252,0.5325,0.7319281369359174,0.7315,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
60,0.525,0.5323,0.7317866742113454,0.7314,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
61,0.5248,0.5326,0.7290988824444758,0.7282,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
62,0.5247,0.5329,0.7279671806478992,0.7269,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
63,0.5246,0.5319,0.731220823313057,0.7307,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
64,0.5244,0.5318,0.7315037487622011,0.7308,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
65,0.524,0.5331,0.7281086433724714,0.7267,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
66,0.5242,0.5314,0.7313622860376291,0.7307,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
67,0.524,0.5311,0.7326354505587778,0.7322,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
68,0.5238,0.5309,0.7326354505587778,0.7322,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
69,0.5237,0.5311,0.7307964351393408,0.73,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
70,0.5234,0.5311,0.7306549724147687,0.7298,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
71,0.5234,0.531,0.7306549724147687,0.7298,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
72,0.5231,0.5303,0.7327769132833498,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
73,0.523,0.5303,0.7313622860376291,0.7307,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
74,0.5229,0.5306,0.7305135096901967,0.7296,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
75,0.5227,0.5306,0.7298061960673362,0.7288,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
76,0.5227,0.5304,0.7306549724147687,0.7297,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
77,0.5225,0.5297,0.7339086150799264,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
78,0.5224,0.5299,0.7313622860376291,0.7306,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
79,0.5222,0.5299,0.7305135096901967,0.7296,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
80,0.5221,0.5294,0.7320695996604895,0.7314,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
81,0.522,0.529,0.7336256896307823,0.7332,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
82,0.522,0.5293,0.7323525251096336,0.7316,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
83,0.5216,0.5289,0.7340500778044985,0.7335,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
84,0.5217,0.5288,0.7333427641816381,0.7327,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
85,0.5215,0.5287,0.7334842269062102,0.7328,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
86,0.5214,0.5287,0.7327769132833498,0.732,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
87,0.5213,0.5285,0.7332013014570661,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
88,0.5213,0.5285,0.7323525251096336,0.7316,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
89,0.521,0.528,0.7343330032536427,0.7338,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
90,0.5209,0.5281,0.733059838732494,0.7324,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
91,0.5208,0.5278,0.7346159287027868,0.7341,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
92,0.5207,0.5276,0.7340500778044985,0.7338,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
93,0.5207,0.5279,0.7327769132833498,0.732,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
94,0.5206,0.5277,0.733059838732494,0.7324,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
95,0.5205,0.5273,0.7340500778044985,0.7336,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
96,0.5204,0.5271,0.7340500778044985,0.7337,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
97,0.5203,0.5272,0.7343330032536427,0.7337,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
98,0.5202,0.5269,0.7343330032536427,0.7339,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
99,0.52,0.5268,0.7334842269062102,0.7333,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
100,0.5201,0.5269,0.7340500778044985,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
1,0.6854,0.6536,0.6984014712123355,0.6973,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
2,0.609,0.5785,0.7293818078936201,0.7289,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
3,0.5666,0.5582,0.7346159287027868,0.7324,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
4,0.5548,0.5517,0.7365964068467958,0.7362,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
5,0.5483,0.5467,0.740557363134814,0.7398,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
6,0.5449,0.543,0.740557363134814,0.7395,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
7,0.5411,0.5399,0.7416890649313905,0.7405,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
8,0.5388,0.5376,0.7421134531051068,0.7411,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
9,0.5355,0.5352,0.7428207667279672,0.7416,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
