epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
65,0.6953,0.6937,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
66,0.6939,0.6954,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
67,0.6958,0.6935,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
68,0.6963,0.694,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
69,0.6956,0.6945,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
70,0.6945,0.6932,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
71,0.6956,0.6936,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
72,0.6947,0.6932,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
73,0.6954,0.6931,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
74,0.6938,0.6942,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
75,0.6958,0.6961,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
76,0.6951,0.6941,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
77,0.6947,0.6931,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
78,0.6964,0.6931,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
79,0.6948,0.6961,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
80,0.6947,0.6931,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
81,0.6963,0.6955,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
82,0.6949,0.6936,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
83,0.6941,0.6935,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
84,0.6943,0.6931,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
85,0.6955,0.6983,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
86,0.695,0.6953,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
87,0.6949,0.6953,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
88,0.6953,0.6938,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
89,0.6945,0.6934,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
90,0.6949,0.6936,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
91,0.6945,0.6946,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
92,0.6953,0.7033,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
93,0.696,0.6947,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
94,0.695,0.6931,0.5062950912434574,0.3361,MLP520-Sigmoid-SGD-0.1-0
95,0.6951,0.7002,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
96,0.6953,0.6952,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
97,0.6951,0.6955,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
98,0.6958,0.6961,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
99,0.6962,0.7162,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
100,0.6955,0.6944,0.49370490875654266,0.3305,MLP520-Sigmoid-SGD-0.1-0
1,0.5935,0.5363,0.7365964068467958,0.7333,MLP520-Tanh-SGD-0.1-0
2,0.5392,0.5508,0.7300891215164804,0.7301,MLP520-Tanh-SGD-0.1-0
3,0.5468,0.5557,0.7283915688216155,0.7283,MLP520-Tanh-SGD-0.1-0
4,0.5478,0.5679,0.7300891215164804,0.73,MLP520-Tanh-SGD-0.1-0
5,0.5397,0.5188,0.7439524685245438,0.7405,MLP520-Tanh-SGD-0.1-0
6,0.5345,0.5195,0.7435280803508275,0.7401,MLP520-Tanh-SGD-0.1-0
7,0.532,0.5329,0.7319281369359174,0.7214,MLP520-Tanh-SGD-0.1-0
8,0.528,0.5463,0.7248550007073136,0.7114,MLP520-Tanh-SGD-0.1-0
9,0.5321,0.5242,0.7394256613382374,0.7323,MLP520-Tanh-SGD-0.1-0
10,0.5228,0.5145,0.748054887537134,0.7462,MLP520-Tanh-SGD-0.1-0
11,0.5276,0.523,0.7473475739142736,0.7454,MLP520-Tanh-SGD-0.1-0
12,0.5232,0.5179,0.7446597821474041,0.7442,MLP520-Tanh-SGD-0.1-0
13,0.5207,0.5344,0.7377281086433725,0.7375,MLP520-Tanh-SGD-0.1-0
14,0.5261,0.5267,0.7446597821474041,0.7435,MLP520-Tanh-SGD-0.1-0
15,0.5199,0.5286,0.7323525251096336,0.732,MLP520-Tanh-SGD-0.1-0
16,0.521,0.5285,0.7327769132833498,0.7325,MLP520-Tanh-SGD-0.1-0
17,0.5155,0.5147,0.746215872117697,0.7458,MLP520-Tanh-SGD-0.1-0
18,0.5148,0.5082,0.7474890366388457,0.746,MLP520-Tanh-SGD-0.1-0
19,0.5165,0.5124,0.74437685669826,0.7443,MLP520-Tanh-SGD-0.1-0
20,0.51,0.5237,0.7337671523553544,0.7334,MLP520-Tanh-SGD-0.1-0
21,0.5071,0.5314,0.7350403168765031,0.7247,MLP520-Tanh-SGD-0.1-0
22,0.5123,0.5066,0.7477719620879898,0.7472,MLP520-Tanh-SGD-0.1-0
23,0.5074,0.5161,0.7464987975668411,0.7449,MLP520-Tanh-SGD-0.1-0
24,0.5192,0.5058,0.7473475739142736,0.7457,MLP520-Tanh-SGD-0.1-0
25,0.5174,0.5239,0.7402744376856698,0.7345,MLP520-Tanh-SGD-0.1-0
26,0.5061,0.5158,0.7487622011599944,0.7478,MLP520-Tanh-SGD-0.1-0
27,0.518,0.5086,0.750035365681143,0.7488,MLP520-Tanh-SGD-0.1-0
28,0.5225,0.5177,0.7470646484651294,0.743,MLP520-Tanh-SGD-0.1-0
29,0.5124,0.5132,0.7479134248125618,0.744,MLP520-Tanh-SGD-0.1-0
30,0.5076,0.5268,0.7483378129862781,0.7479,MLP520-Tanh-SGD-0.1-0
31,0.5047,0.5241,0.7358890932239355,0.7274,MLP520-Tanh-SGD-0.1-0
32,0.5096,0.5126,0.7398500495119535,0.7398,MLP520-Tanh-SGD-0.1-0
33,0.5095,0.5318,0.749893902956571,0.747,MLP520-Tanh-SGD-0.1-0
34,0.5074,0.5227,0.7388598104399491,0.7388,MLP520-Tanh-SGD-0.1-0
35,0.5094,0.5109,0.7490451266091385,0.7486,MLP520-Tanh-SGD-0.1-0
36,0.5053,0.5167,0.7431036921771114,0.7369,MLP520-Tanh-SGD-0.1-0
37,0.5158,0.5185,0.7429622294525392,0.737,MLP520-Tanh-SGD-0.1-0
38,0.5093,0.5151,0.7433866176262555,0.7432,MLP520-Tanh-SGD-0.1-0
39,0.5073,0.5347,0.736737869571368,0.7294,MLP520-Tanh-SGD-0.1-0
40,0.5154,0.5137,0.7474890366388457,0.7438,MLP520-Tanh-SGD-0.1-0
41,0.5045,0.5286,0.7422549158296788,0.742,MLP520-Tanh-SGD-0.1-0
42,0.5039,0.5301,0.7402744376856698,0.7331,MLP520-Tanh-SGD-0.1-0
43,0.5083,0.5496,0.7336256896307823,0.7329,MLP520-Tanh-SGD-0.1-0
44,0.5059,0.5114,0.7445183194228321,0.7409,MLP520-Tanh-SGD-0.1-0
45,0.5018,0.5217,0.7433866176262555,0.743,MLP520-Tanh-SGD-0.1-0
46,0.5026,0.5132,0.7453670957702645,0.7453,MLP520-Tanh-SGD-0.1-0
47,0.5012,0.511,0.7449427075965483,0.7444,MLP520-Tanh-SGD-0.1-0
48,0.5006,0.5164,0.7436695430753997,0.7377,MLP520-Tanh-SGD-0.1-0
49,0.5006,0.5258,0.7337671523553544,0.7335,MLP520-Tanh-SGD-0.1-0
50,0.4995,0.5337,0.7286744942707597,0.7277,MLP520-Tanh-SGD-0.1-0
51,0.5088,0.5229,0.7365964068467958,0.7288,MLP520-Tanh-SGD-0.1-0
52,0.5011,0.5211,0.7401329749610978,0.7333,MLP520-Tanh-SGD-0.1-0
53,0.4973,0.5158,0.7421134531051068,0.7419,MLP520-Tanh-SGD-0.1-0
54,0.5036,0.5159,0.7497524402319988,0.7477,MLP520-Tanh-SGD-0.1-0
55,0.501,0.5183,0.744235393973688,0.7399,MLP520-Tanh-SGD-0.1-0
56,0.5,0.5163,0.7484792757108502,0.7458,MLP520-Tanh-SGD-0.1-0
57,0.499,0.5112,0.7453670957702645,0.7447,MLP520-Tanh-SGD-0.1-0
58,0.5039,0.5514,0.6961380676191824,0.6884,MLP520-Tanh-SGD-0.1-0
59,0.4962,0.5241,0.74437685669826,0.7442,MLP520-Tanh-SGD-0.1-0
60,0.4931,0.5319,0.7339086150799264,0.7239,MLP520-Tanh-SGD-0.1-0
61,0.4969,0.5247,0.7472061111897015,0.7457,MLP520-Tanh-SGD-0.1-0
62,0.4979,0.5172,0.7457914839439808,0.7414,MLP520-Tanh-SGD-0.1-0
63,0.5015,0.5256,0.7411232140331023,0.7358,MLP520-Tanh-SGD-0.1-0
64,0.4989,0.5136,0.7466402602914132,0.7453,MLP520-Tanh-SGD-0.1-0
65,0.4963,0.5497,0.7412646767576744,0.7386,MLP520-Tanh-SGD-0.1-0
66,0.4976,0.5118,0.7496109775074268,0.7482,MLP520-Tanh-SGD-0.1-0
67,0.4962,0.5124,0.7494695147828547,0.7475,MLP520-Tanh-SGD-0.1-0
68,0.4954,0.5188,0.7391427358890932,0.7335,MLP520-Tanh-SGD-0.1-0
69,0.5008,0.5202,0.7440939312491158,0.74,MLP520-Tanh-SGD-0.1-0
70,0.4994,0.5272,0.7329183760079219,0.7236,MLP520-Tanh-SGD-0.1-0
71,0.495,0.518,0.7402744376856698,0.7348,MLP520-Tanh-SGD-0.1-0
72,0.4906,0.5216,0.742537841278823,0.7401,MLP520-Tanh-SGD-0.1-0
73,0.4887,0.5171,0.7428207667279672,0.7425,MLP520-Tanh-SGD-0.1-0
74,0.4945,0.52,0.7491865893337105,0.7472,MLP520-Tanh-SGD-0.1-0
75,0.4914,0.5251,0.7346159287027868,0.7345,MLP520-Tanh-SGD-0.1-0
76,0.4992,0.5169,0.742537841278823,0.74,MLP520-Tanh-SGD-0.1-0
77,0.4941,0.518,0.7421134531051068,0.7417,MLP520-Tanh-SGD-0.1-0
78,0.4895,0.5211,0.7414061394822464,0.7402,MLP520-Tanh-SGD-0.1-0
79,0.4861,0.5267,0.7288159569953317,0.7285,MLP520-Tanh-SGD-0.1-0
80,0.489,0.5218,0.7406988258593861,0.7347,MLP520-Tanh-SGD-0.1-0
81,0.487,0.5274,0.7360305559485075,0.7286,MLP520-Tanh-SGD-0.1-0
82,0.4854,0.5262,0.73687933229594,0.7368,MLP520-Tanh-SGD-0.1-0
83,0.4915,0.5195,0.7432451549016834,0.7417,MLP520-Tanh-SGD-0.1-0
84,0.4905,0.5159,0.7439524685245438,0.7424,MLP520-Tanh-SGD-0.1-0
85,0.4867,0.5408,0.7313622860376291,0.7217,MLP520-Tanh-SGD-0.1-0
86,0.4889,0.5265,0.734898854151931,0.7349,MLP520-Tanh-SGD-0.1-0
87,0.4888,0.5514,0.7214598953175838,0.7198,MLP520-Tanh-SGD-0.1-0
88,0.4866,0.5221,0.7464987975668411,0.7457,MLP520-Tanh-SGD-0.1-0
89,0.4812,0.5216,0.7363134813976517,0.7362,MLP520-Tanh-SGD-0.1-0
90,0.4876,0.5286,0.7385768849908049,0.7386,MLP520-Tanh-SGD-0.1-0
91,0.4812,0.5318,0.740557363134814,0.7398,MLP520-Tanh-SGD-0.1-0
92,0.4878,0.5211,0.7374451831942284,0.7374,MLP520-Tanh-SGD-0.1-0
93,0.4779,0.5287,0.7402744376856698,0.736,MLP520-Tanh-SGD-0.1-0
94,0.4854,0.5194,0.7426793040033951,0.7412,MLP520-Tanh-SGD-0.1-0
95,0.4927,0.523,0.7310793605884849,0.731,MLP520-Tanh-SGD-0.1-0
96,0.4861,0.5337,0.7377281086433725,0.7376,MLP520-Tanh-SGD-0.1-0
97,0.4771,0.5483,0.7428207667279672,0.7421,MLP520-Tanh-SGD-0.1-0
98,0.4793,0.5325,0.7339086150799264,0.7339,MLP520-Tanh-SGD-0.1-0
99,0.4751,0.5536,0.7446597821474041,0.7437,MLP520-Tanh-SGD-0.1-0
100,0.4785,0.5274,0.7446597821474041,0.7426,MLP520-Tanh-SGD-0.1-0
1,0.676,0.5724,0.7167916254067054,0.7065,MLP520-ReLU-SGD-0.1-0
2,0.5684,0.5768,0.6945819776488895,0.6883,MLP520-ReLU-SGD-0.1-0
3,0.5468,0.5389,0.7262696279530344,0.7259,MLP520-ReLU-SGD-0.1-0
4,0.535,0.5353,0.7381524968170887,0.7303,MLP520-ReLU-SGD-0.1-0
5,0.5459,0.5453,0.7384354222662328,0.7315,MLP520-ReLU-SGD-0.1-0
6,0.5423,0.5179,0.7382939595416608,0.7377,MLP520-ReLU-SGD-0.1-0
7,0.5262,0.5178,0.7409817513085302,0.7381,MLP520-ReLU-SGD-0.1-0
8,0.5217,0.5316,0.7320695996604895,0.7319,MLP520-ReLU-SGD-0.1-0
9,0.5263,0.5197,0.7428207667279672,0.7419,MLP520-ReLU-SGD-0.1-0
10,0.5185,0.5169,0.7460744093931249,0.7428,MLP520-ReLU-SGD-0.1-0
11,0.5216,0.5328,0.7421134531051068,0.7354,MLP520-ReLU-SGD-0.1-0
12,0.5208,0.5117,0.7449427075965483,0.744,MLP520-ReLU-SGD-0.1-0
13,0.5212,0.5173,0.7472061111897015,0.7463,MLP520-ReLU-SGD-0.1-0
14,0.5146,0.5181,0.742537841278823,0.7418,MLP520-ReLU-SGD-0.1-0
15,0.52,0.5137,0.7457914839439808,0.7433,MLP520-ReLU-SGD-0.1-0
16,0.5261,0.5247,0.7463573348422691,0.745,MLP520-ReLU-SGD-0.1-0
17,0.5131,0.5152,0.7470646484651294,0.7461,MLP520-ReLU-SGD-0.1-0
