epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
94,0.4855,0.5349,0.7406988258593861,0.7394,MLP520-Tanh-SGD-0.1-0
95,0.4777,0.5336,0.7370207950205121,0.7331,MLP520-Tanh-SGD-0.1-0
96,0.4752,0.5307,0.7343330032536427,0.7343,MLP520-Tanh-SGD-0.1-0
97,0.4787,0.5512,0.7254208516056019,0.7251,MLP520-Tanh-SGD-0.1-0
98,0.4816,0.5408,0.7354647050502192,0.7353,MLP520-Tanh-SGD-0.1-0
99,0.4742,0.5826,0.7271184043004668,0.7178,MLP520-Tanh-SGD-0.1-0
100,0.4773,0.5337,0.7448012448719762,0.7443,MLP520-Tanh-SGD-0.1-0
1,0.6161,0.5365,0.7303720469656245,0.7304,MLP520-Tanh-Adagrad-0.1-0
2,0.5476,0.526,0.7333427641816381,0.7332,MLP520-Tanh-Adagrad-0.1-0
3,0.5354,0.5267,0.7414061394822464,0.7397,MLP520-Tanh-Adagrad-0.1-0
4,0.5283,0.5229,0.7415476022068185,0.7399,MLP520-Tanh-Adagrad-0.1-0
5,0.5228,0.5189,0.7390012731645211,0.7389,MLP520-Tanh-Adagrad-0.1-0
6,0.5212,0.5146,0.7419719903805347,0.7409,MLP520-Tanh-Adagrad-0.1-0
7,0.5169,0.5134,0.74437685669826,0.7423,MLP520-Tanh-Adagrad-0.1-0
8,0.5158,0.5216,0.7371622577450841,0.7295,MLP520-Tanh-Adagrad-0.1-0
9,0.515,0.6116,0.6996746357334842,0.6769,MLP520-Tanh-Adagrad-0.1-0
10,0.5167,0.5128,0.7472061111897015,0.745,MLP520-Tanh-Adagrad-0.1-0
11,0.5128,0.5141,0.74437685669826,0.744,MLP520-Tanh-Adagrad-0.1-0
12,0.5107,0.5115,0.7460744093931249,0.7425,MLP520-Tanh-Adagrad-0.1-0
13,0.5086,0.5096,0.7473475739142736,0.7452,MLP520-Tanh-Adagrad-0.1-0
14,0.5096,0.5407,0.7114160418729665,0.7069,MLP520-Tanh-Adagrad-0.1-0
15,0.5076,0.5097,0.7382939595416608,0.7383,MLP520-Tanh-Adagrad-0.1-0
16,0.5062,0.5423,0.7131135945678314,0.7088,MLP520-Tanh-Adagrad-0.1-0
17,0.5082,0.5126,0.7472061111897015,0.746,MLP520-Tanh-Adagrad-0.1-0
18,0.5065,0.5132,0.7456500212194087,0.7407,MLP520-Tanh-Adagrad-0.1-0
19,0.506,0.538,0.7225915971141604,0.72,MLP520-Tanh-Adagrad-0.1-0
20,0.5051,0.5075,0.744235393973688,0.7439,MLP520-Tanh-Adagrad-0.1-0
21,0.5059,0.5333,0.727401329749611,0.726,MLP520-Tanh-Adagrad-0.1-0
22,0.5037,0.5118,0.7388598104399491,0.7387,MLP520-Tanh-Adagrad-0.1-0
