epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
1,0.5489,0.5312,0.7346159287027868,0.7344,MLP520-Tanh-Adagrad-0.01-0_Batch-32
2,0.5272,0.5199,0.7426793040033951,0.7424,MLP520-Tanh-Adagrad-0.01-0_Batch-32
3,0.5227,0.5196,0.7428207667279672,0.7428,MLP520-Tanh-Adagrad-0.01-0_Batch-32
4,0.5198,0.5168,0.7473475739142736,0.7473,MLP520-Tanh-Adagrad-0.01-0_Batch-32
5,0.5182,0.5186,0.7449427075965483,0.7422,MLP520-Tanh-Adagrad-0.01-0_Batch-32
6,0.5171,0.5129,0.7493280520582827,0.7488,MLP520-Tanh-Adagrad-0.01-0_Batch-32
7,0.5153,0.5133,0.751732918376008,0.7517,MLP520-Tanh-Adagrad-0.01-0_Batch-32
8,0.5141,0.512,0.7494695147828547,0.7478,MLP520-Tanh-Adagrad-0.01-0_Batch-32
9,0.5134,0.5106,0.7511670674777197,0.7497,MLP520-Tanh-Adagrad-0.01-0_Batch-32
10,0.5125,0.5094,0.7528646201725845,0.7521,MLP520-Tanh-Adagrad-0.01-0_Batch-32
11,0.5125,0.5091,0.7531475456217287,0.7529,MLP520-Tanh-Adagrad-0.01-0_Batch-32
12,0.5114,0.508,0.7525816947234404,0.7516,MLP520-Tanh-Adagrad-0.01-0_Batch-32
13,0.5102,0.5136,0.7472061111897015,0.744,MLP520-Tanh-Adagrad-0.01-0_Batch-32
14,0.5099,0.5075,0.7510256047531475,0.7497,MLP520-Tanh-Adagrad-0.01-0_Batch-32
15,0.5095,0.5092,0.7554109492148818,0.7554,MLP520-Tanh-Adagrad-0.01-0_Batch-32
16,0.5097,0.5059,0.7531475456217287,0.7524,MLP520-Tanh-Adagrad-0.01-0_Batch-32
17,0.5093,0.5065,0.75187438110058,0.7504,MLP520-Tanh-Adagrad-0.01-0_Batch-32
18,0.5083,0.5056,0.7545621728674494,0.7541,MLP520-Tanh-Adagrad-0.01-0_Batch-32
19,0.5085,0.5052,0.7548450983165936,0.7541,MLP520-Tanh-Adagrad-0.01-0_Batch-32
20,0.5079,0.5055,0.7549865610411657,0.7546,MLP520-Tanh-Adagrad-0.01-0_Batch-32
21,0.5081,0.5073,0.7548450983165936,0.7548,MLP520-Tanh-Adagrad-0.01-0_Batch-32
22,0.5079,0.5063,0.7496109775074268,0.7478,MLP520-Tanh-Adagrad-0.01-0_Batch-32
23,0.5078,0.5067,0.749893902956571,0.7478,MLP520-Tanh-Adagrad-0.01-0_Batch-32
24,0.5072,0.5043,0.7561182628377423,0.7555,MLP520-Tanh-Adagrad-0.01-0_Batch-32
25,0.5071,0.5043,0.755552411939454,0.7549,MLP520-Tanh-Adagrad-0.01-0_Batch-32
26,0.5073,0.5068,0.750035365681143,0.7477,MLP520-Tanh-Adagrad-0.01-0_Batch-32
27,0.5065,0.5047,0.7510256047531475,0.7496,MLP520-Tanh-Adagrad-0.01-0_Batch-32
28,0.5068,0.5041,0.7522987692742962,0.7513,MLP520-Tanh-Adagrad-0.01-0_Batch-32
29,0.5063,0.5042,0.7521573065497241,0.751,MLP520-Tanh-Adagrad-0.01-0_Batch-32
30,0.5065,0.5038,0.755693874664026,0.7552,MLP520-Tanh-Adagrad-0.01-0_Batch-32
31,0.5063,0.5067,0.748054887537134,0.7456,MLP520-Tanh-Adagrad-0.01-0_Batch-32
32,0.5062,0.5044,0.7513085302022917,0.7498,MLP520-Tanh-Adagrad-0.01-0_Batch-32
33,0.5065,0.5044,0.7513085302022917,0.7499,MLP520-Tanh-Adagrad-0.01-0_Batch-32
34,0.506,0.5036,0.7559768001131701,0.7555,MLP520-Tanh-Adagrad-0.01-0_Batch-32
35,0.5059,0.5034,0.7544207101428774,0.7537,MLP520-Tanh-Adagrad-0.01-0_Batch-32
36,0.5057,0.5034,0.755693874664026,0.7552,MLP520-Tanh-Adagrad-0.01-0_Batch-32
37,0.5055,0.5057,0.7489036638845664,0.7468,MLP520-Tanh-Adagrad-0.01-0_Batch-32
38,0.5053,0.504,0.7503182911302871,0.749,MLP520-Tanh-Adagrad-0.01-0_Batch-32
39,0.5057,0.5039,0.7510256047531475,0.7497,MLP520-Tanh-Adagrad-0.01-0_Batch-32
40,0.5056,0.5035,0.7539963219691611,0.7535,MLP520-Tanh-Adagrad-0.01-0_Batch-32
41,0.5055,0.5036,0.7520158438251521,0.7509,MLP520-Tanh-Adagrad-0.01-0_Batch-32
42,0.5057,0.505,0.7559768001131701,0.7559,MLP520-Tanh-Adagrad-0.01-0_Batch-32
43,0.5055,0.5033,0.7525816947234404,0.7515,MLP520-Tanh-Adagrad-0.01-0_Batch-32
44,0.5055,0.5034,0.7525816947234404,0.7515,MLP520-Tanh-Adagrad-0.01-0_Batch-32
45,0.5054,0.5032,0.7542792474183053,0.7537,MLP520-Tanh-Adagrad-0.01-0_Batch-32
46,0.5052,0.5037,0.7564011882868864,0.7561,MLP520-Tanh-Adagrad-0.01-0_Batch-32
47,0.505,0.5036,0.7522987692742962,0.7511,MLP520-Tanh-Adagrad-0.01-0_Batch-32
48,0.5054,0.5035,0.7528646201725845,0.7516,MLP520-Tanh-Adagrad-0.01-0_Batch-32
49,0.5052,0.5033,0.7528646201725845,0.7517,MLP520-Tanh-Adagrad-0.01-0_Batch-32
50,0.5049,0.5057,0.7494695147828547,0.7472,MLP520-Tanh-Adagrad-0.01-0_Batch-32
51,0.5049,0.5055,0.7489036638845664,0.7467,MLP520-Tanh-Adagrad-0.01-0_Batch-32
52,0.5051,0.5038,0.7504597538548592,0.749,MLP520-Tanh-Adagrad-0.01-0_Batch-32
